source,target,value
Orson Welles,Everett Sloane,1
Alfred Hitchcock,Rhonda Fleming,2
Alfred Hitchcock,Joan Fontaine,3
Billy Wilder,Jane Wyman,4
Orson Welles,Rita Hayworth,5
Alfred Hitchcock,Norman Lloyd,6
Alfred Hitchcock,Laurence Olivier,7
Billy Wilder,Ray Milland,8
Orson Welles,Ted de Corsia,9
Alfred Hitchcock,Leo G. Carroll,10
Alfred Hitchcock,George Sanders,11
Billy Wilder,Frank Faylen,12
